index,code,name,en_name
16087,11915,临潼,Lintong
16088,11152,诸城,Zhucheng
16089,30126,宋代节度(地区未详),Song Military Governors(unlocated)
16090,14458,西夏,XiXia
16091,99909,燕,Yan
16092,14480,Aboriginal Tribal Lands,Aboriginal Tribal Lands
16093,101193,北海军,Beihai jun
16094,99903,梓夔路,Zi-Kui Lu
16095,12669,两浙西路,Liangzhexi Lu
16096,13426,潼川府路,Tongchuanfu Lu
16097,30103,镇潼军节度,Zhentong junjiedu
16098,14431,大理,Dali
16099,18947,定州路,Dingzhou Lu
16100,12214,河东路,Hedong Lu
16101,99906,江南,Jiangnan
16102,99905,两淮路,Lianghuai Lu
16103,100110,奉先,Fengxian
16104,11901,永兴路,Yongxing Lu
16105,303335,福建诸道,Fujian Zhudao
16106,13015,荆湖南路,Jinghu nan Lu
16107,18933,峡路,Xia Lu
16108,13014,荆湖路,Jinghu Lu
16109,13576,利州路,Lizhou Lu
16110,100643,鼓城,Gucheng
16111,13283,西川路,Xichuan Lu
16112,18935,四川,Sichuan
16113,11546,河北东路,Hebeidong Lu
16114,99904,灵环路,Linghuan Lu
16115,302064,河南湖广总督,henan huguang zongdu
16116,302058,九江总督,Jiujiang zongdu
16117,302050,荆襄总督,Jingxiang zongdu
16118,302115,亲军指挥使司,Qinjun zhihuishisi
16119,303671,密县,Mi Xian
16120,302056,浙直总督,Zhezhi zongdu
16121,303644,鄱阳湖,Poyang Hu
16122,302057,河南山陕川湖总督,Henan shan shan chuan hu zongdu
16123,303636,南赣汀漳巡抚,Nangantingzhang Xunfu
16124,302005,河南巡抚,Henan xunfu
16125,300490,北直隶,Bei zhili
16126,302016,辽东巡抚,liaodong xunfu
16127,303333,贵州诸道,Guizhou Zhudao
16128,302004,山东巡抚,Shandong xunfu
16129,11170,牟平,Mouping
16130,303657,胶山,Jiao Shan
16131,40095,乌古迪烈部,Wugudilie Bu
16132,302008,江西巡抚,Jiangxi xunfu
16133,100585,郑县,Zheng Xian
16134,13937,漳浦,Zhangpu
16135,11578,观城,Guancheng
16136,100425,清池,Qingchi
16137,11563,永济,Yongji
16138,11551,元城,Yuancheng
16139,11568,冠氏,Guanshi
16140,100555,观城,Guancheng
16141,100546,卫南,Weinan
16142,100119,安德,Ande
16143,11574,濮阳,Puyang
16144,11615,新河,Xinhe
16145,100074,博平,Boping
16146,11584,清丰,Qingfeng
16147,13135,永安,Yong'an
16148,30094,横海军节度,Henghai junjiedu
16149,100067,南皮,Nanpi
16150,100516,临河,Linhe
16151,11935,陜县,Shan Xian
16152,100631,顿丘,Dunqiu
16153,6556,瓦甸安抚司,Wadian Anfusi
16154,30023,静难军节度,Jingnan junjiedu
16155,100124,定平,Dingping
16156,11998,洛交,Luojiao
16157,12001,直罗,Zhiluo
16158,12000,鄜城,Fucheng
16159,11600,盐山,Yanshan
16160,30053,保大军节度,Baoda junjiedu
16161,12004,解县,Jie Xian
16162,6555,杨塘安抚司,Yangtang Anfusi
16163,12005,闻喜,Wenxi
16164,11989,新平,Xinping
16165,11977,华阴,Huayin
16166,6553,施甸长官司,Shidian Zhangguansi
16167,20001,吉林省,Jilin Sheng
16168,11672,武城,Wucheng
16169,11618,武邑,Wuyi
16170,100150,将陵,Jiangling
16171,11640,阳信,Yangxin
16172,11654,大城,Dacheng
16173,11645,长丰,Changfeng
16174,11644,莫县,Mo Xian
16175,11658,德平,Deping
16176,11647,雄州,Xiong Zhou
16177,11612,蓨县,Xiu Xian
16178,100209,文安,Wenan
16179,11636,博平,Boping
16180,11639,商河,Shanghe
16181,11986,美原,Meiyuan
16182,100479,硖石,Xiashi
16183,30096,镇国军节度,Zhenguo junjiedu
16184,30071,镇国军节度,Zhenguo junjiedu
16185,100135,容城,Rongcheng
16186,11604,饶安,Rao'an
16187,11783,平恩,Ping'en
16188,11786,曲周,Quzhou
16189,8914,云南省,Yunnan Sheng
16190,100355,枣强,Zaoqiang
16191,11702,保顺军,Baoshun Jun
16192,11599,无棣,Wudi
16193,11605,长芦,Changlu
16194,11601,乐陵,Leling
16195,12002,三川,Sanchuan
16196,11619,衡水,Hengshui
16197,100033,信都,Xindu
16198,101185,保顺军节度,Baoshun Jun
16199,100057,南宫,Nangong
16200,11606,临津,Linjin
16201,6550,潞江安抚司,Lujiang Anfusi
16202,11984,云阳,Yunyang
16203,6552,凤溪长官司,Fengxi Zhangguansi
16204,11967,夏阳,Xiayang
16205,100435,湖城,Hucheng
16206,100195,感义军节度,Ganyi junjiedu
16207,100336,朱阳,Zhuyang
16208,12006,安邑,Anyi
16209,12027,玉城,Yucheng
16210,12031,洛南,Luonan
16211,12018,虢略,Guolue
16212,11982,富平,Fuping
16213,13873,长溪,Changxi
16214,11985,同官,Tongguan
16215,11983,三原,Sanyuan
16216,11991,三水,Sanshui
16217,12030,商洛,Shangluo
16218,23050,交趾布政司,Jiaozhi buzhengsi
16219,12032,丰阳,Fengyang
16220,100193,感德军节度,Gande junjiedu
16221,100471,卢氏,Lushi
16222,11966,郃阳,Heyang
16223,30034,定国军节度,Dingguo junjiedu
16224,100536,蒲城,Pucheng
16225,11968,白水,Baishui
16226,6551,永平,Yongping
16227,20003,新疆省,Xinjiang Sheng
16228,11981,华原,Huayuan
16229,21009,清朝诸道(地区未详),Qing dynasty circuits(location undertain)
16230,20678,车臣汗部,Chechen Hanbu
16231,12029,上洛,Shangluo
16232,20049,八旗,Eight Banners
16233,11999,洛川,Luochuan
16234,20006,西藏地方,Xizang Difang
16235,20668,科布多,Kebuduo
16236,20004,内蒙古地方,Neimenggu Difang
16237,20665,土谢图汗部,Tuxietu Hanbu
16238,20677,伊克昭盟,Yeke-juu Ayimagh
16239,100419,深泽,Shenze
16240,11800,釜阳,Fuyang
16241,11803,昭义,Zhaoyi
16242,20674,乌兰察布盟,Ulaghanchab ayimagh
16243,12017,常农,Changnong
16244,100603,阌乡,Wenxiang
16245,20005,青海地方,Qinghai Difang
16246,11975,下邽,Xiagui
16247,11963,冯翊,Fengyi
16248,8509,广西省,Guangxi Sheng
16249,11965,朝邑,Chaoyi
16250,30120,陕州节度,Shanzhou Jiedu
16251,20676,三音诺颜部,Sayin-noyan
16252,30037,保平军节度,Baoping junjiedu
16253,11964,澄城,Chengcheng
16254,11990,宜禄,Yilu
16255,6554,镇道安抚司,Zhendao Anfusi
16256,11969,韩城,Hancheng
16257,20000,黑龙江省,Helongjiang Sheng
16258,20309,淮南,Huainan
16259,20672,唐努乌梁海,Tagna Urianhai
16260,100605,陕县,Shan Xian
16261,13778,新浦,Xinpu
16262,16373,岭南道,Lingnan Dao
16263,13775,开江,Kaijiang
16264,220005,湖南行中书省,Hunan xingzhongshusheng
16265,400560,北方,Beifang
16266,16774,剑南诸部,Jiannan Tribes
16267,15168,河北道,Hebei Dao
16268,14792,原武,Yuanwu
16269,13787,温山,Wenshan
16270,100375,武龙,Wulong
16271,14999,河东道,Hedong Dao
16272,15740,江南道,Jiangnan Dao
16273,13761,建始,Jianshi
16274,400538,北芒山,Beimangshan
16275,18919,北庭,Beiting
16276,13780,涪陵,Fuling
16277,13792,江津,Jiangjin
16278,400523,淮海,Huaihai
16279,13793,壁山,Bishan
16280,13794,万寿,Wanshou
16281,13795,南平,Nanping
16282,16775,吐蕃诸部,Tufan Tribes
16283,14742,鲁山,Lushan
16284,400473,唐代郡,Tang Commanderies
16285,16689,陇右道,Longyou Dao
16286,400316,岭南西道,Lingnan xidao
16287,13781,乐温,Lewen
16288,14489,关内道,Guannei Dao
16289,13785,宾化,Binhua
16290,13772,武宁,Wuning
16291,14690,河南道,He'nan Dao
16292,14717,河清,Heqing
16293,13771,南浦,Nanpu
16294,30047,威武军节度,Weiwu junjiedu
16295,13908,惠安,Hui'an
16296,13883,宁德,Ningde
16297,18233,江浙行中书省,Jiangzhe Xingzhongshusheng
16298,14794,新郑,Xinzheng
16299,13910,清溪,Qingxi
16300,14746,龙兴,Longxing
16301,14741,临汝,Linru
16302,14716,济源,Jiyuan
16303,14743,叶县,Ye Xian
16304,14744,襄城,Xiangcheng
16305,14745,郏城,Jiacheng
16306,14707,登封,Dengfeng
16307,14795,中牟,Zhongmou
16308,400535,伊川,Yichuan
16309,14712,新安,Xin'an
16310,220043,云南诸路行御史台,Yunnan zhudao xing yushitai
16311,101139,清江郡,Qingjiang jun
16312,13791,巴县,Ba Xian
16313,400548,嵩山,Songshan
16314,13776,万岁,Wansui
16315,13879,闽清,Minqing
16316,400318,岭南东道,Lingnan dongdao
16317,13912,德化,Dehua
16318,14711,永宁,Yongning
16319,15690,淮南道,Huainan Dao
16320,14713,陆浑,Luhun
16321,14714,河阳,Heyang
16322,14715,温县,Wen Xian
16323,400554,巩洛,Gong Luo
16324,13875,古田,Gutian
16325,13747,通川,Tongchuan
16326,13909,永春,Yongchun
16327,14710,渑池,Mianchi
16328,301105,雅州,Ya zhou
16329,13134,蒲圻,Puqi
16330,17788,四川行中书省,Sichuan Xingzhongshusheng
16331,30029,安德军节度,Ande junjiedu
16332,100207,招谕,Zhaoyu
16333,301087,干盘等处,Ganpan dengchu
16334,301100,哈剌火州总管府,Qara Qojo Zongguanfu
16335,301035,荆襄等处,Jingxiang dengchu
16336,13625,曾口,Zengkou
16337,220044,陕西诸道行御史台,Shanxi zhudao xing yushitai
16338,301104,布让,Burang
16339,13140,永兴,Yongxing
16340,13666,通平,Tongping
16341,301071,兴中州等处,Xingzhongzhou dengchu
16342,220047,福信,Fuxin
16343,13663,大牟,Damou
16344,220049,山南,Shannan
16345,13141,大冶,Daye
16346,100470,监利,Jianli
16347,220042,江南诸道行御史台,Jiangnan zhudao xing yushitai
16348,100344,松滋,Songzi
16349,13225,保静羁縻州,Baojing Jimizhou
16350,12587,淮南西路,Huainanxi Lu
16351,301076,凡山宛平等处,Fanshanwanping dengchu
16352,18921,哈剌火州,Halahuozhou
16353,220010,燕京行中书省,Yanjing xingzhongshusheng
16354,220011,两浙行中书省,Liangzhe xingzhongshusheng
16355,13139,嘉鱼,Jiayu
16356,13177,安乡,Anxiang
16357,220045,御史台,Yushitai
16358,13105,潜江,Qianjiang
16359,17615,陕西行中书省,Shaanxi Xingzhongshusheng
16360,220048,天水,Tianshui
16361,100045,公安,Gongan
16362,13173,桥江,Qiaojiang
16363,220012,江西行中书省,Jiangxi xingzhongshusheng
16364,211035,贵赤,Guichi
16365,13119,长林,Changlin
16366,14709,寿安,Shouan
16367,16777,中书省,Zhongshu Sheng
16368,211018,别失八里宣慰司,Bieshibali xuanweisi
16369,301072,怀孟河南等路,Huaimenghenan denglu
16370,211055,江南,Jiangnan
16371,220007,江淮行中书省,Jianghuai xingzhongshusheng
16372,301090,黄池,Huangchi
16373,301070,宣德隆兴等处,Xuandelongxing dengchu
16374,301081,大都河间等路,Dadouhejian denglu
16375,220028,河西田地,Tangghut-un ghajar
16376,100374,武陵,Wuling
16377,301073,辽河等处,Liaohe dengchu
16378,301078,六盘山等处,Liupanshan dengchu
16379,13179,慈利,Cili
16380,301079,归德亳州等处,Guidebozhou dengchu
16381,13166,桃源,Taoyuan
16382,100635,高苑,Gaoyuan
16383,11490,平舆,Pingyu
16384,11173,掖县,Ye Xian
16385,11174,莱阳,Laiyang
16386,11175,胶水,Jiaoshui
16387,11183,长山,Changshan
16388,11270,成武,Chengwu
16389,11184,邹平,Zouping
16390,11275,临濮,Linpu
16391,11246,滕县,Teng Xian
16392,12447,谯县,Qiao Xian
16393,11176,即墨,Jimo
16394,11182,淄川,Zichuan
16395,14702,河阴,Heyin
16396,13594,裔山,Yishan
16397,11168,蓬莱,Penglai
16398,13592,益昌,Yichang
16399,30040,山南西道节度,Shannanxidao Jiedu
16400,11214,宋城,Songcheng
16401,11268,单父,Shanfu
16402,11276,范县,Fan Xian
16403,11247,丰县,Feng Xian
16404,11309,乐乡,Lexiang
16405,11314,内乡,Neixiang
16406,11301,邓城,Dengcheng
16407,11311,穰县,Rang Xian
16408,100490,谷城,Gucheng
16409,30012,武宁军节度,Wuning junjiedu
16410,11274,雷泽,Leize
16411,12037,襄乐,Xiangle
16412,12448,城父,Chengfu
16413,11223,虞城,Yucheng
16414,11245,萧县,Xiao Xian
16415,100652,龙兴,Longxing
16416,11479,温县,Wen Xian
16417,11492,新息,Xinxi
16418,11263,巨野,Juye
16419,11353,湖阳,Huyang
16420,11271,鱼台,Yutai
16421,11269,砀山,Dangshan
16422,13601,阆中,Langzhong
16423,11243,彭城,Pengcheng
16424,11221,谷熟,Gushu
16425,11266,郓城,Yuncheng
16426,11222,下邑,Xiayi
16427,11265,金乡,Jinxiang
16428,11264,任城,Rencheng
16429,30106,武当军节度,Wudang junjiedu
16430,11244,沛县,Pei Xian
16431,13468,银山,Yinshan
16432,13607,西水,Xishui
16433,13322,唐昌,Tangchang
16434,13605,奉国,Fengguo
16435,13528,开边,Kaibian
16436,13477,崇龛,Chongkan
16437,13603,南部,Nanbu
16438,13760,清江,Qingjiang
16439,15444,山南道,Shannan Dao
16440,13755,宣汉,Xuanhan
16441,220027,蛮子田地,Manzi-yin ghajar
16442,13606,新政,Xinzheng
16443,14791,荣泽,Rongze
16444,301102,积石州,Jishi Zhou
16445,400342,始州,Shi zhou
16446,13602,苍溪,Cangxi
16447,30078,武康军节度,Wukang junjiedu
16448,13604,新井,Xinjing
16449,101165,武定军节度,Wuding Jun
16450,14740,梁县,Liang Xian
16451,13609,晋安,Jin'an
16452,13403,始建,Shijian
16453,9072,台湾省,Taiwan Sheng
16454,11804,昭德,Zhaode
16455,11556,内黄,Neihuang
16456,11794,安平,Anping
16457,7385,山西省,Shanxi Sheng
16458,100545,行唐,Xingtang
16459,100219,新乡,Xinxiang
16460,13176,澧阳,Liyang
16461,11775,共城,Gongcheng
16462,11792,静安,Jing'an
16463,100613,鸡泽,Jize
16464,9043,甘肃省,Gansu Sheng
16465,100331,曲周,Quzhou
16466,11781,永年,Yongnian
16467,18944,大名府路,Damingfu Lu
16468,7512,江苏省,Jiangsu Sheng
16469,11725,安阳,Anyang
16470,4327,倒塌岭节度使司,Daotaling Jiedushisi
16471,11726,荡阴,Tangyin
16472,11802,武安,Wu'an
16473,7237,直隶省,Zhili Sheng
16474,100036,修武,Xiuwu
16475,30002,成德军节度,Chengde junjiedu
16476,8876,贵州省,Guizhou Sheng
16477,100620,灵寿,Lingshou
16478,11796,武强,Wuqiang
16479,302265,广东都卫,Guangdong duwei
16480,303651,少华山,Shaohua Shan
16481,302054,保定总督,Baoding zongdu
16482,302061,湖广总制,Huguang zongzhi
16483,303652,广洋湖,Guangyang Hu
16484,11707,栾城,Luancheng
16485,302063,两畿山东河南提督,Liangji shandong henan tidu
16486,302087,右军都督府,Youjun Dudufu
16487,302033,宣大总督,xuan da zongdu
16488,302088,中军都督府,Zhongjun Dudufu
16489,11788,临洺,Linming
16490,8384,广东省,Guangdong Sheng
16491,11721,石邑,Shiyi
16492,11708,元氏,Yuanshi
16493,11705,真定,Zhending
16494,11706,槁城,Gaocheng
16495,11722,九门,Jiumen
16496,100337,束鹿,Shulu
16497,11728,林虑,Linlu
16498,11798,陆泽,Luze
16499,8204,湖北省,Hubei Sheng
16500,11795,饶阳,Raoyang
16501,7948,山东省,Shandong Sheng
16502,8287,湖南省,Hu'nan Sheng
16503,8072,河南省,He'nan Sheng
16504,302131,大同都卫,Datong duwei
16505,40007,六院部,Liuyuan Bu
16506,302059,凤阳总督,Fengyang zongdu
16507,302190,广西都卫,Guangxi duwei
16508,303543,诸南京留守军卫、所、监、院,Zhunanjing Liushoujunwei、Suo、Jian、Yuan
16509,40083,敌烈部,Dilie Bu
16510,5972,朵甘都司,Duogan Dusi
16511,40000,遥辇,Yao Nian
16512,40002,五院部,Wuyuan Bu
16513,303445,诸北京留守军卫、千户所、院,Zhubeijingliushoujunwei、Qianhusuo、Yuan
16514,40093,奚六部,Xiliu Bu
16515,302018,山永巡抚,shanyong xunfu
16516,40012,乙室部,Yishi Bu
16517,303658,舟山群岛,Zhoushan Qundao
16518,302006,陕西巡抚,Shanxi xunfu
16519,302001,四川总督,Sichuan zongdu
16520,302019,密云巡抚,Miyun xunfu
16521,302219,河南都卫,Henan duwei
16522,5974,乌思藏都司,Wusizang Dusi
16523,302002,贵州总督,Guizhou zongdu
16524,303324,辽东诸道,Liaodong Zhudao
16525,100459,获鹿,Huolu
16526,100168,平山,Pingshan
16527,100458,获嘉,Huojia
16528,11700,德清军,Deqing Jun
16529,100397,汲县,Ji Xian
16530,100373,武陟,Wuzhi
16531,30000,彰德军节度,Zhangde junjiedu
16532,11801,邯郸,Handan
16533,100016,井陉,Jingxing
16534,11763,武德,Wude
16535,40082,乌古部,Wugu Bu
16536,302014,北直隶巡抚,bei zhili xunfu
16537,302021,通州都御史,tongzhou duyushi
16538,302023,易州都御史,yizhou duyushi
16539,11762,河内,Henei
16540,302015,顺天巡抚,shuntian xunfu
16541,7693,安徽省,Anhui Sheng
16542,11731,邺县,Ye Xian
16543,11730,永和,Yonghe
16544,11727,临漳,Linzhang
16545,11729,永定,Yongding
16546,220030,畏兀儿天地,Uighur-un ghajar
16547,220026,汉儿田地,Jaqut-un ghajar
16548,220002,福建行中书省,Fujian Xingzhongshusheng
16549,220001,东京行中书省,Dongjing xingzhongshusheng
16550,211134,山北,Shanbei
16551,100088,咸宁,Xianning
16552,100151,导江,Daojiang
16553,13545,渠江,Qujiang
16554,13529,归顺,Guishun
16555,220006,淮南行中书省,Huainan xingzhongshusheng
16556,302043,山西河南巡抚,shanxi henan xunfu
16557,220029,哈剌章田地,Qarajang-un ghajar
16558,13125,临江,Linjiang
16559,13124,江夏,Jiangxia
16560,220009,缅中行中书省,Mianzhong xingzhongshusheng
16561,30104,武昌军节度,Wuchang Jun
16562,220008,辽东行中书省,Liaodong xingzhongshusheng
16563,100157,崇阳,Chongyang
16564,13524,义宾,Yibin
16565,13518,和义,Heyi
16566,400848,南会州都督府,Nanhuizhou Dudufu
16567,13178,石门,Shimen
16568,211050,江北,Jiangbei
16569,13649,宕渠,Dangqu
16570,13304,通义,Tongyi
16571,13469,月山,Yueshan
16572,211049,江东,Jiangdong
16573,13503,石镜,Shijing
16574,13933,武平场,Wuping Chang
16575,13422,春祺,Chunqi
16576,13424,嘉会,Jiahui
16577,13471,清溪,Qingxi
16578,302090,左军都督府,Zuojun Dudufu
16579,302062,江西总制,Jiangxi zongzhi
16580,302048,四川贵州总督,sichuan gui zhou zongdu
16581,302047,云南总督,yunnan zongdu
16582,302044,承天巡抚,cheng tian xunfu
16583,302053,辽东宁远总督,Liaodong ningyuan zongdu
16584,302046,南畿浙西巡抚,Nanji zhexi xunfu
16585,302051,云贵川巡抚,Yungui chuan xunfu
16586,302103,燕山都卫,Yanshan Duwei
16587,302040,两广巡抚,liangguang xunfu
16588,302042,广西巡抚,guang xi xunfu
16589,3897,东京道,Dongjing Dao
16590,40092,奚迭剌部,Xidiela Bu
16591,302280,杭州都卫,Hangzhou Duwei
16592,302086,后军都督府,Houjun Dudufu
16593,302085,太原都卫,Taiyuan duwei
16594,302065,宣大巡抚,Xuanda xunfu
16595,302055,宣大山西总督,Xuanda shanxi zongdu
16596,4259,西京道,Xijing Dao
16597,302049,湖广贵州四川总督,Huguang guizhou sichuan zongdu
16598,4551,中都留守司,Zhongdu Liushousi
16599,302095,西安都卫,Xi'an duwei
16600,13470,丹山,Danshan
16601,13445,方义,Fangyi
16602,11782,肥乡,Feixiang
16603,302045,山东淮扬巡抚,shan dong huai yang xunfu
16604,4126,中京道,Zhongjing Dao
16605,302041,两广总督,liangguang zongdu
16606,4205,南京道,Nanjing Dao
16607,302172,成都都卫,Chengdu duwei
16608,302089,前军都督府,Qianjun Dudufu
16609,12198,震武军,Zhenwu Jun
16610,12208,会州,Hui Zhou
16611,100081,吉乡,Jixiang
16612,100159,岚谷,Langu
16613,12209,敷川,Fuchuan
16614,12404,神武,Shenwu
16615,12213,西安州,Xi'an Zhou
16616,12114,堡川城,Baochuan Cheng
16617,100627,静乐,Jingle
16618,12211,怀德军,Huaide Jun
16619,12373,乡宁,Xiangning
16620,12243,铜鞮,Tongdi
16621,12233,屯留,Tunliu
16622,100087,和顺,Heshun
16623,12316,天池,Tianchi
16624,100398,沁源,Qinyuan
16625,12317,元池,Yuanchi
16626,12406,金城,Jincheng
16627,12237,黎城,Licheng
16628,12408,河阴,Heyin
16629,12407,浑源,Hunyuan
16630,100574,辽山,Liaoshan
16631,12240,长子,Zhangzi
16632,100500,绵上,Mianshang
16633,100167,平城,Pingcheng
16634,12374,文城,Wencheng
16635,100358,榆社,Yushe
16636,12232,上党,Shangdang
16637,12239,壶关,Huguan
16638,100372,武乡,Wuxiang
16639,12359,岢岚军,Kelan Jun
16640,30068,昭德军节度,Zhaode junjiedu
16641,12322,楼烦,Loufan
16642,12325,宁化,Ninghua
16643,12421,矾山,Fanshan
16644,12309,陵川,Lingchuan
16645,30022,向德军节度,Xiangde junjiedu
16646,12146,岷州,Min Zhou
16647,12299,介休,Jiexiu
16648,12166,河州,He Zhou
16649,100621,灵石,Lingshi
16650,100457,狄道,Didao
16651,30111,平凉军节度,Pingliang junjiedu
16652,12189,洮州,Tao Zhou
16653,12225,文水,Wenshui
16654,12307,阳城,Yangcheng
16655,100485,秀容,Xiurong
16656,100115,孝义,Xiaoyi
16657,12306,高平,Gaoping
16658,12310,沁水,Qinshui
16659,12305,晋城,Jincheng
16660,12319,宜芳,Yifang
16661,11936,陜县,Shan Xian
16662,12412,马邑,Mayi
16663,12367,定羌军,Dingqiang Jun
16664,12298,平遥,Pingyao
16665,12226,祁县,Qi Xian
16666,12425,归化州,Guihua Zhou
16667,12403,武州,Wu Zhou
16668,12284,隰川,Xichuan
16669,12287,大宁,Daning
16670,100127,定襄,Dingxiang
16671,30092,永安军节度,Yong'an junjiedu
16672,12344,丰州,Feng Zhou
16673,12222,寿阳,Shouyang
16674,12264,新秦,Xinqin
16675,100517,临泉,Linquan
16676,100126,定胡,Dinghu
16677,12389,静乐军,Jingle Jun
16678,12376,平晋军,Pingjin Jun
16679,12353,平定,Pingding
16680,12289,永和,Yonghe
16681,12400,怀仁,Huairen
16682,12399,奉义,Fengyi
16683,12411,宁远,Ningyuan
16684,12397,天成,Tiancheng
16685,12396,云中,Yunzhong
16686,12395,大同,Datong
16687,12272,翼城,Yicheng
16688,12410,鄯阳,Shanyang
16689,12285,温泉,Wenquan
16690,100173,府谷,Fugu
16691,12278,鴈门,Yanmen
16692,12282,唐林,Tanglin
16693,12280,五台,Wutai
16694,12401,怀安,Huai'an
16695,12428,儒州,Ru Zhou
16696,12398,长青,Changqing
16697,12422,龙门,Longmen
16698,12431,怀来,Huailai
16699,12429,缙山,Jinshan
16700,100446,潞城,Lucheng
16701,100418,涉县,She Xian
16702,12234,襄垣,Xiangyuan
16703,100489,稷山,Jishan
16704,12426,文德,Wende
16705,12362,宁化军,Ninghua Jun
16706,12297,西河,Xihe
16707,12227,清源,Qingyuan
16708,12288,石楼,Shilou
16709,12265,银城,Yincheng
16710,12364,火山军,Huoshan Jun
16711,30004,建宁军节度,Jianning junjiedu
16712,12217,阳曲,Yangqu
16713,12387,庆祚军,Qingzuo Jun
16714,12223,盂县,Yu Xian
16715,12352,平定军,Pingding Jun
16716,12328,平夷,Pingyi
16717,12174,德顺军,Deshun Jun
16718,100106,太平,Taiping
16719,12268,正平,Zhengping
16720,12266,连谷,Liangu
16721,12286,蒲县,Pu Xian
16722,12308,端氏,Duanshi
16723,12269,曲沃,Quwo
16724,12327,离石,Lishi
16725,12279,崞县,Guo Xian
16726,12221,榆次,Yuci
16727,12333,方山,Fangshan
16728,12276,垣曲,Yuanqu
16729,12275,绛县,Jiang Xian
16730,12281,繁畤,Fanshi
16731,30005,镇西军节度,Zhenxi junjiedu
16732,100078,合河,Hehe
16733,12416,飞狐,Feihu
16734,12417,灵丘,Lingqiu
16735,12508,泰兴,Taixing
16736,100205,招信,Zhaoxin
16737,12414,灵仙,Lingxian
16738,12584,五河,Wuhe
16739,12516,淮平,Huaiping
16740,12418,广陵,Guangling
16741,12586,清河,Qinghe
16742,12582,淮安,Huai'an
16743,12423,望云,Wangyun
16744,12771,慈溪,Cixi
16745,12762,上虞,Shangyu
16746,12818,松阳,Songyang
16747,12756,山阴,Shanyin
16748,12802,礼贤,Lixian
16749,12801,江山,Jiangshan
16750,12443,泰兴,Taixing
16751,12535,建安军,Jian'an Jun
16752,12463,零壁,Lingbi
16753,12464,灵璧,Lingbi
16754,16099,龙标,Longbiao
16755,12655,无为,Wuwei
16756,12667,荆山,Jingshan
16757,12661,镇巢军,Zhenchao Jun
16758,12591,粱县,Liang Xian
16759,30107,德庆军节度,Deqing junjiedu
16760,12715,乌程,Wucheng
16761,30033,昭庆军节度,Zhaoqing junjiedu
16762,12813,剑川,Jianchuan
16763,12733,建德,Jiande
16764,12743,安国,Anguo
16765,12726,宜兴,Yixing
16766,12717,安吉,Anji
16767,12690,吴县,Wu Xian
16768,100504,罗田,Luotian
16769,12622,黄梅,Huangmei
16770,12704,丹阳,Danyang
16771,12719,德清,Deqing
16772,12706,金坛,Jintan
16773,12716,归安,Gui'an
16774,100678,常熟,Changshu
16775,100677,长洲,Changzhou
16776,30112,镇江军节度,Zhenjiang junjiedu
16777,12185,西宁州,Xining Zhou
16778,12175,陇干,Longgan
16779,12167,河县,He Xian
16780,12220,太谷,Taigu
16781,100394,江阴,Jiangyin
16782,12725,义兴,Yixing
16783,12718,长兴,Changxing
16784,12165,抱罕,Baohan
16785,12191,廓州,Kuo Zhou
16786,12172,镇戎军,Zhenrong Jun
16787,12169,兰州,Lan Zhou
16788,12170,兰泉,Lanquan
16789,30013,武信军节度,Wuxin junjiedu
16790,100584,鄞县,Yin Xian
16791,12817,白龙,Bailong
16792,12803,龙游,Longyou
16793,100163,常山,Changshan
16794,12782,瑞安,Rui'an
16795,12763,萧山,Xiaoshan
16796,12820,缙云,Jinyun
16797,12789,永康,Yongkang
16798,12821,青田,Qingtian
16799,12795,宁海,Ninghai
16800,12785,金华,Jinhua
16801,30115,越州军节度,Yuezhou junjiedu
16802,12786,东阳,Dongyang
16803,12780,永嘉,Yongjia
16804,12783,乐清,Leqing
16805,12420,永兴,Yongxing
16806,12788,兰溪,Lanxi
16807,12759,嵊县,Sheng Xian
16808,12764,新昌,Xinchang
16809,12819,遂昌,Suichang
16810,12812,龙泉,Longquan
16811,12808,信安,Xin'an
16812,12809,开化,Kaihua
16813,12796,天台,Tiantai
16814,100468,盈川,Yingchuan
16815,12760,诸暨,Zhuji
16816,12822,庆元,Qingyuan
16817,12811,丽水,Lishui
16818,30043,镇东军节度,Zhendong junjiedu
16819,12734,清溪,Qingxi
16820,12696,常熟,Changshu
16821,100679,吴江,Wujiang
16822,100676,吴县,Wuxian
16823,12724,无锡,Wuxi
16824,12800,西安,Xi'an
16825,30076,静江军节度,Jingjiang junjiedu
16826,30007,保宁军节度,Baoning junjiedu
16827,12722,晋陵,Jinling
16828,12740,寿昌,Shouchang
16829,12739,遂安,Sui'an
16830,12738,分水,Fenshui
16831,12770,奉化,Fenghua
16832,12705,延陵,Yanling
16833,12787,义乌,Yiwu
16834,12781,平阳,Pingyang
16835,12793,临海,Linhai
16836,12758,剡县,Yan Xian
16837,12757,会稽,Kuaiji
16838,12761,余姚,Yuyao
16839,12723,武进,Wujin
16840,12797,永安,Yong'an
16841,12647,其思,Qisi
16842,12776,象山,Xiangshan
16843,12791,浦江,Pujiang
16844,12794,黄岩,Huangyan
16845,12798,仙居,Xianju
16846,30020,武胜军节度,Wusheng junjiedu
16847,12790,武义,Wuyi
16848,12777,昌国,Changguo
16849,15774,唐山,Tangshan
16850,15843,宁海,Ninghai
16851,15761,嘉兴,Jiaxing
16852,15914,雩都,Yudu
16853,15770,富阳,Fuyang
